,Is this the Georgian or English version?,What is the district name?,Descriptive Paragraph 1,Descriptive Paragraph 2,Population Data 1,Population Data 2,Population Data 3,Population Data 4,Size of Territory,Footer,Descriptive Paragraph 3,Is this a Tbilisi district?,Does this district have villages that are currently occupied?,,"If this district has occupied villages, please list them."
8/29/2013 0:18:46,English,Ozurgeti,"Ozurgeti Municipality is the self-governing unit, located in the region of Guria. Ozurgeti Municipality borders with Black Sea on the west, Kobuleti Municipality and Shuakhevi Municipality on south, Chokhatauri Municipality on the east/north-east, Lanchkhuti Municipality on the north. ","Ozurgeti Municipality consists of 29 administrative-territorial units: 1 town - Ozurgeti; 4 urban settlements - Laituri, Naruja, Ureki, Nasakirali; 20 village unions - Askana, Baileti, Bakhvi, Bokhvauri, Gurianta, Dvabzu, Vakijvari, Likhauri, Makvaneti, Meria, Mtispiri, Nagomari, Natanebi, Shemokmedi, Shroma, Tskhemliskhidi, Dzimiti, Konchkati, Chanieti, Jumati and 5 separate villages - Tkhinvali, Melekeduri, Ozurgeti, Silauri. ","Population (total) - 78,760","Population according to gender: female - 41,942; male - 36,719","Population according to residence: urban - 27,736; rural - 50,925","Population according to ethnicity: Georgian - 75,142; Armenian - 1,944; Russian - 1,133; Ukrainian - 159; Ossetian - 103; Abkhaz - 59; Azeri - 55; Greek - 29; Yezidi - 23; Kist - 2.",Size of the territory - 675 km2,"*the numbers are indicated according to the 2002 nation-wide census. The information about administrational-territorial division was provided by the Ministry of Regional Development and Infrastructure of Georgia on July 17, 2013.",,,,,
8/29/2013 0:21:23,English,Chokhatauri ,"Chokhatauri Municipality is the self-governing unit, located in the region of Guria.  ","Chokhatauri Municipality consists of 23 administrative-territorial units: 1 urban settlement Chokhatauri; 16 village unions -  Bukistsikhe, Amaghleba, Dablatsikhe, Didivani, Erketi, Vanzomleti, Zemosurebi, Zemokheti, Koznari, Nabeghlavi, Sachamiaseri, Partskhma, Kvenobani, Chaisubani, Khevi, Khidistavi and 6 separate villages - Gogolesubani, Goraberezhouli, Guturi, Zoti, Shuasurebi, Shuaganaxleba. ","Population (total) - 24,090","Population according to gender: female - 12,732; male - 11,386","Population according to residence: urban - 2,090; rural - 22,028","Population according to ethnicity: Georgian - 23,932; Russian - 80; Armenian - 30; Ossetian - 16; Abkhaz - 12; Ukrainian - 7; Azeri - 3; Greek - 2.",Size of the territory - 825 km2,"*the numbers are indicated according to the 2002 nation-wide census. The information about administrational-territorial division was provided by the Ministry of Regional Development and Infrastructure of Georgia on July 17, 2013.",,,,,
8/29/2013 0:22:33,English,Kutaisi,"Kutaisi is the self-governing city, located in the region of Imereti. ","Kutaisi consists of 12 administrative-territorial units: areas - Avtokarkhana, Sulkhan-Saba, Gamarjveba, Gumati, Kakhianouri, Mukhnari, Nikea, Kalak-Muzeumi, Sapichkhia, Ukimerioni, Vakisubani, Dzelkviani. ","Population (total) - 185,965","Population according to gender: female - 97,823; male - 82,999","Population according to residence: urban - 185,965; rural - N/A","Population according to ethnicity: Georgian - 181,465; Russian - 2,223; Armenian - 613; Ukrainian - 293; Ossetian - 245; Azeri - 132; Greek - 127; Abkhaz - 92; Yezidi - 52",Size of the territory - 68 km2,"*the numbers are indicated according to the 2002 nation-wide census. The information about administrational-territorial division was provided by the Ministry of Regional Development and Infrastructure of Georgia on July 17, 2013.","According to July 1, 2011 constitutional amendments, the parliament has moved from Tbilisi to Kutaisi after the 2012 parliamentary elections. ",,,,
8/29/2013 0:23:30,English,Tkibuli,"Tkibuli Municipality is the self-governing unit, located in the region of Imereti. ","Tkibuli Municipality consists of 10 administrative-territorial units: 1 town - Tkibuli; 7 village unions - Gurna, Kursebi, Orpiri, Satsire, Sochkheti, Khresili, Jvarisa and 2 separate villages - Mukhura, Tsutskhvati. ","Population (total) - 31,132","Population according to gender: female - 16,210; male - 14,474","Population according to residence: urban - 14,254; rural - 16,430","Population according to ethnicity: Georgian - 30,656; Russian - 282; Armenian - 41; Ukrainian - 40; Ossetian - 35; Abkhaz - 29; Greek - 10; Azeri - 6",Size of the territory - 479 km2,"*the numbers are indicated according to the 2002 nation-wide census. The information about administrational-territorial division was provided by the Ministry of Regional Development and Infrastructure of Georgia on July 17, 2013.",,,,,
8/29/2013 0:24:50,English,Tskaltubo,"Tskaltubo Municipality is the self-governing unit, located in the region of Imereti. ","Tskaltubo Municipality consists of 17 administrative-territorial units: 1 town - Tskaltubo; 12 village unions - Dghnorisa, Gvishtibi, Gumbra, Dghnorisa, Maghlaki, Mekvena, Mukhiani, Opurchkheti, Patriketi, Rioni, Kvitiri, Tskaltubo, Tskhunkuri and 4 separate villages - Geguti, Opshkviti, Sakulia, Partskhanakanevi. ","Population (total) - 73,889","Population according to gender: female - 38,452; male - 34,852","Population according to residence: urban - 16,532; rural - 56,772","Population according to ethnicity: Georgian - 72,885; Russian - 576; Armenian - 130; Ukrainian - 73; Ossetian - 58; Azeri - 55; Abkhaz - 48; Greek - 16; Yezidi - 2",Size of the territory - 632 km2,"*the numbers are indicated according to the 2002 nation-wide census. The information about administrational-territorial division was provided by the Ministry of Regional Development and Infrastructure of Georgia on July 17, 2013.",,,,,
8/29/2013 0:27:07,English,Chiatura,"Chiatura Municipality is the self-governing unit, located in the region of Imereti. ","Chiatura Municipality consists of 16 administrative-territorial units: 1 town - Chiatura, 13 village unions - Gezruli, Vachevi, Zodi, Itkhvisi, Katskhi, Mandaeti, Nigozeti, Perevisi, Sarkveltubani, Sveri, Kvatsikhe, Tsirkvali, Khvashiti and 2 separate villages - Rgani and Khreiti. ","Population (total) - 56,341","Population according to gender: female - 28,109; male - 25,889","Population according to residence: urban - 13,788; rural - 40,210","Population according to ethnicity: Georgian - 55,802; Armenian - 217; Russian - 190; Greek - 40; Ossetian - 22; Ukrainian - 20; Abkhaz - 17; Azeri - 10",Size of the territory - 542 km2,"*the numbers are indicated according to the 2002 nation-wide census. The information about administrational-territorial division was provided by the Ministry of Regional Development and Infrastructure of Georgia on July 17, 2013.",,,,,
8/29/2013 0:28:02,English,Bagdati,"Bagdati Municipality is the self-governing unit, located in the region of Imereti. ","Bagdati Municipality consists of 13 administrative-territorial units: 1 town - Bagdati; 6 village unions - Dimi, Zegani, Nergeti, Rokiti, Persati, Khani and 6 separate villages - Vartsikhe, Meore Obcha, Pirveli Obcha, Rokhi, Sakraula, Tsitelkhevi. ","Population (total) - 29,235","Population according to gender: female - 15,496; male - 13,950","Population according to residence: urban - 4,758, rural - 24,688","Population according to ethnicity: Georgian - 29,073; Russian - 91; Armenian - 22; Ossetian - 10; Abkhaz - 7; Ukrainian - 7; Azeri - 5; Greek - 1 ",Size of the territory - 815 km2,"*the numbers are indicated according to the 2002 nation-wide census. The information about administrational-territorial division was provided by the Ministry of Regional Development and Infrastructure of Georgia on July 17, 2013.",,,,,
8/29/2013 0:28:59,English,Vani,"Vani Municipality is the self-governing unit, located in the region of Imereti. ","Vani Municipality consists of 21 administrative-territorial units: 1 town - Vani, 17 village unions - Amaghleba, Bzvani, Gadidi, Gora, Dikhashkho, Zedavani, Zeindari, Mtisdziri, Mukedi, Salominao, Salkhino, Saprasia, Tobanieri, Ukhuti, Pereta, Kumuri, Shuamta and 3 separate villages - Sulori, Kveda Tsikhesulori, Dzulukhi. ","Population (total) - 34,464","Population according to gender: female - 17,921; male - 16,220","Population according to residence: urban - 4,671; rural - 29,470","Population according to ethnicity: Georgian - 34,279; Russian - 96; Abkhaz - 24; Azeri - 18; Ossetian - 13; Greek - 9; Ukrainian - 9; Armenian - 8",Size of the territory - 557 km2,"*the numbers are indicated according to the 2002 nation-wide census. The information about administrational-territorial division was provided by the Ministry of Regional Development and Infrastructure of Georgia on July 17, 2013.",,,,,
8/29/2013 0:30:26,English,Zestaponi,"Zestaponi Municipality is the self-governing unit, located in the region of Imereti. ","Zestaponi Municipality consists of 19 administrative-territorial units: 1 town - Zestaponi; 1 urban settlement - Shorapani; 13 village unions - Boslevi, Dilikauri, Olemi, Kvaliti, Kldeeti, Meore Sviri, Rodinauli, Sanakhshire, Kveda Sazano, Kveda Sakara, Shrosha, Tskhratksaro, Dzirula and 4 separate villages - Zeda Sakara, Zovreti, Pirveli Sviri, Puti. ","Population (total) - 76,208","Population according to gender: female - 39,114; male - 35,963","Population according to residence: urban - 25,106; rural - 49,971","Population according to ethnicity: Georgian - 75,412; Russian - 370; Armenian - 141; Ukrainian - 72; Ossetian - 56; Abkhaz - 53; Azeri - 7; Greek - 6 ",Size of the territory - 423 km2,"*the numbers are indicated according to the 2002 nation-wide census. The information about administrational-territorial division was provided by the Ministry of Regional Development and Infrastructure of Georgia on July 17, 2013.",,,,,
8/29/2013 0:31:46,English,Terjola,"Terjola Municipality is the self-governing unit, located in the region of Imereti. ","Terjola Municipality consists of 18 administrative-territorial units: 1 town - Terjola; 12 village unions - Alisubani, Akhaliterjola, Bardubani, Godogani, Etseri, Tuzi, Kvakhchiri, Nakhshirghele, Rupoti,Zeda Sazano, Siktarva, Chkhari and 5 separate villages - Gogni, Zeda Simoneti, Kveda Simoneti, Ghvankiti, Chognari. ","Population (total) - 45,496","Population according to gender: female - 23,660; male - 21,825","Population according to residence: urban - 5,533; rural - 39,952","Population according to ethnicity: Georgian - 45,220; Russian - 150; Armenian - 38; Abkhaz - 29; Ukrainian - 15; Ossetian -13; Azeri - 4; Greek - 1 ",Size of the territory - 357 km2,"*the numbers are indicated according to the 2002 nation-wide census. The information about administrational-territorial division was provided by the Ministry of Regional Development and Infrastructure of Georgia on July 17, 2013.",,,,,
8/29/2013 0:33:21,English,Samtredia,"Samtredia Municipality is the self-governing unit, located in the region of Imereti. ","Samtredia Municipality consists of 15 administrative-territorial units: 1 town - Samtredia; 1 urban settlement - Kulashi; 9 village unions -Gamochinebuli, Gomi, Etseri, Melauri, Nabakevi, Opeti, Sajavakho, Tolebi, Ghaniri and 5 separate villages - Ianeti, Gormaghali, Kulashi, Bashi and Didi Jikhaishi. ","Population (total) - 60,456","Population according to gender: female - 32,339; male - 28,090","Population according to residence: urban - 31,746; rural - 28,683 ","Population according to ethnicity: Georgian - 58,883; Russian - 635; Armenian - 615; Ukrainian - 80; Ossetian - 39; Abkhaz - 33; Azeri - 24; Greek - 22",Size of the territory - 364 km2,"*the numbers are indicated according to the 2002 nation-wide census. The information about administrational-territorial division was provided by the Ministry of Regional Development and Infrastructure of Georgia on July 17, 2013.",,,,,
8/29/2013 0:34:39,English,Sachkhere,"Sachkhere Municipality is the self-governing unit, located in the region of Imereti. Sachkhere Municipality borders with Oni Municipality on the north, Ambrolauri Municipality on the north-west, Chiatura Municipality on the west, Kharagauli Municipality on the south-west, Khashuri Municipality on the south-east, Kareli Municipality on the east and Java Municipality on the north-east (Kareli municipality - partially, and Java municipality entirely fall under the Occupied Territories","Sachkhere Municipality consists of 13 administrative-territorial units: 1 town - Sachkhere; 11 village unions - Argveti, Gorisi, Korbouli, Merjevi, Sairkhe, Sareki, Chikhi, Tskhomareti, Chala, Chalovani, Jalaurta and 1 separate village - Koreti. ","Population (total) - 46,846","Population according to gender: female - 23,462; male - 22,799","Population according to residence: urban - 6,665; rural - 39,596 ","Population according to ethnicity: Georgian - 46,591; Ossetian - 117; Russian - 84; Armenian - 20; Abkhaz - 11; Ukrainian - 8; Greek - 5; Yezidi - 1",Size of the territory - 973 km2,"*the numbers are indicated according to the 2002 nation-wide census. The information about administrational-territorial division was provided by the Ministry of Regional Development and Infrastructure of Georgia on July 17, 2013.",,,,,
8/29/2013 0:35:37,English,Kharagauli,"Kharagauli Municipality is the self-governing unit, located in central part of Georgia, in the region of Imereti. ","Kharagauli Municipality consists of 18 administrative-territorial units: 1 urban settlement - Kharagauli; 14 village unions - Bazaleti, Boriti, Vakhani, Zvare, Kitskhi, Lashe, Leghvani, Moliti, Nadaburi, Partskhnali, Tsipa, Tskalaporeti, Khevi, Khunevi and 3 separate villages - Vardzia, Ghoresha and Khidari. ","Population (total) - 27,885","Population according to gender: female - 14,530; male - 13,411","Population according to residence: urban - 2,435; rural - 25,506","Population according to ethnicity: Georgian - 27,728; Russian - 85; Ossetian - 22; Armenian - 20; Azeri - 8; Abkhaz - 7; Ukrainian - 5; Greek - 2 ",Size of the territory - 914 km2,"*the numbers are indicated according to the 2002 nation-wide census. The information about administrational-territorial division was provided by the Ministry of Regional Development and Infrastructure of Georgia on July 17, 2013.",,,,,
