shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),Tamaz Bibiluri,Giorgi Liluashvili,Sergo Javakhidze,Koba Davitashvili,Davit Bakradze,Akaki Asatiani,Nino Chanishvili,Teimuraz Bobokhidze,Shalva Natelashvili,Giorgi Targamadze,Levan Chachua,Nestan Kirtadze,Giorgi Chikhladze,Nino Burjanadze,Zurab Kharatishvili,Mikheil Saluashvili,Kartlos Gharibashvili,Mamuka Chokhonelidze,Avtandil Margiani,Nugzar Avaliani,Mamuka Melikishvili,Teimuraz Mzhavia,Giorgi Margvelashvili
Tbilisi Precinct,72,2-72,651,72.4138,\N,\N,\N,\N,2.6906,\N,\N,\N,0,\N,\N,\N,20,1.0417,1.04,0.5944,\N,\N,\N,\N,\N,\N,0.9217,0,23.9631,0.1536,0.6144,0,0.1536,0.1536,0.9217,0,0.1536,0,0.1536,2.4578,0.1536,0.1536,0,0.1536,2.4578,0.1536,0,0.1536,70.1997
Tbilisi Precinct,73,2-73,688,65.1515,\N,\N,\N,\N,2.2727,\N,\N,\N,0,\N,\N,\N,8,1.3042,1.0767,0.3778,\N,\N,\N,\N,\N,\N,0.7267,0.1453,28.7791,0,1.7442,0,0,0,0.2907,0,0.2907,0,0.1453,0.2907,0,0.2907,0,0.1453,0.2907,0.2907,0,0.1453,67.5872
Tbilisi Precinct,74,2-74,680,72.4175,\N,\N,\N,\N,2.8571,\N,\N,\N,0,\N,\N,\N,13,1.2125,1.1467,0.3611,\N,\N,\N,\N,\N,\N,1.0294,0.1471,22.2059,0,1.0294,0,0.1471,0.1471,1.4706,0.1471,0.1471,0,0,1.7647,0.1471,0.1471,0,0,1.7647,0.1471,0,0,71.4706
Tbilisi Precinct,75,2-75,633,72.5917,\N,\N,\N,\N,2.4653,\N,\N,\N,0,\N,\N,\N,4,1.1625,1.0767,0.2611,\N,\N,\N,\N,\N,\N,0,0,18.3254,0,1.5798,0,0,0,0.6319,0,0,0,0,0.6319,0,0,0,0,0.6319,0,0,0,78.831
Tbilisi Precinct,76,2-76,913,72.5755,\N,\N,\N,\N,2.3529,\N,\N,\N,0,\N,\N,\N,25,1.0958,1.7767,0.7722,\N,\N,\N,\N,\N,\N,0.9858,0.3286,17.3056,0.1095,0.6572,0,0.1095,0.2191,1.9715,0,0.1095,0.2191,0.2191,1.6429,0.1095,0.1095,0.2191,0.2191,1.6429,0.1095,0.2191,0.2191,76.0131
Tbilisi Precinct,77,2-77,333,37.6697,\N,\N,\N,\N,0.597,\N,\N,\N,0,\N,\N,\N,6,0.3833,0.6067,0.3389,\N,\N,\N,\N,\N,\N,0.9009,0.3003,18.3183,0,3.3033,0,0,0.3003,0.3003,0,0,0,0,1.8018,0,0,0,0,1.8018,0,0,0,74.7748
Tbilisi Precinct,78,3-78,664,73.3702,\N,\N,\N,\N,1.9202,\N,\N,\N,0,\N,\N,\N,10,1.125,1.07,0.4778,\N,\N,\N,\N,\N,\N,1.3554,0.1506,19.1265,0,1.0542,0,0,0.4518,1.0542,0,0.1506,0,0,1.2048,0,0.1506,0,0,1.2048,0.1506,0,0,75.4518
Tbilisi Precinct,1,3-1,1088,67.5357,\N,\N,\N,\N,1.6275,\N,\N,\N,6,\N,\N,\N,0,1.4583,1.8333,1.1444,\N,\N,\N,\N,\N,\N,0.0919,0.0919,23.2537,0,1.3787,0,0.0919,0.1838,0.4596,0,0,0,0,1.011,0.0919,0,0,0,1.011,0,0,0,71.7831
Tbilisi Precinct,2,3-2,1033,74.1565,\N,\N,\N,\N,1.8993,\N,\N,\N,0,\N,\N,\N,22,1.75,1.7867,0.5389,\N,\N,\N,\N,\N,\N,1.1617,0.1936,21.0068,0,0.6776,0,0.0968,0.3872,1.0649,0,0.1936,0,0.0968,1.5489,0.2904,0.1936,0,0.0968,1.5489,0.1936,0,0.0968,73.2817
Tbilisi Precinct,3,3-3,952,69.4891,\N,\N,\N,\N,2.1583,\N,\N,\N,0,\N,\N,\N,20,1.3583,1.6133,0.9056,\N,\N,\N,\N,\N,\N,0.5252,0,24.2647,0,1.0504,0,0,0.3151,0.6303,0,0.3151,0,0.105,1.2605,0,0.3151,0,0.105,1.2605,0.3151,0,0.105,71.5336
Tbilisi Precinct,4,3-4,1013,66.3392,\N,\N,\N,\N,2.4085,\N,\N,\N,0,\N,\N,\N,4,1.725,1.6567,0.7056,\N,\N,\N,\N,\N,\N,0.2962,0,23.4946,0,1.382,0,0,0.2962,0.691,0,0,0,0,0.691,0.1974,0,0,0,0.691,0,0,0,72.6555
Tbilisi Precinct,5,3-5,1078,69.5484,\N,\N,\N,\N,2.5316,\N,\N,\N,0,\N,\N,\N,17,1.7083,1.7233,0.9944,\N,\N,\N,\N,\N,\N,0.6494,0,23.0983,0.0928,0.8349,0,0.1855,0.3711,0.6494,0.1855,0.1855,0,0,1.2987,0,0.1855,0,0,1.2987,0.1855,0,0,72.3562
Tbilisi Precinct,6,3-6,907,67.8892,\N,\N,\N,\N,1.1983,\N,\N,\N,0,\N,\N,\N,18,1.5042,1.4367,0.7,\N,\N,\N,\N,\N,\N,1.4333,0.2205,25.9096,0,2.4256,0,0.1103,0.3308,0.9923,0,0.1103,0,0,1.7641,0.1103,0.1103,0,0,1.7641,0.1103,0,0,66.5932
Tbilisi Precinct,7,3-7,990,73.2249,\N,\N,\N,\N,3.5088,\N,\N,\N,0,\N,\N,\N,5,1.4667,1.8067,0.7333,\N,\N,\N,\N,\N,\N,0.5051,0,23.7374,0.101,1.7172,0,0,0.6061,0.6061,0,0,0,0,0.6061,0.101,0,0,0,0.6061,0,0,0,71.9192
Tbilisi Precinct,8,3-8,1072,67.3367,\N,\N,\N,\N,1.4706,\N,\N,\N,0,\N,\N,\N,16,1.7292,1.7,0.9056,\N,\N,\N,\N,\N,\N,0.2799,0.2799,25.0933,0,0.653,0,0.0933,0.2799,0.7463,0,0.1866,0,0,1.2127,0.0933,0.1866,0,0,1.2127,0.1866,0,0,70.9888
Tbilisi Precinct,9,3-9,1154,73.0842,\N,\N,\N,\N,1.6198,\N,\N,\N,0,\N,\N,\N,15,1.5625,1.8567,1.3389,\N,\N,\N,\N,\N,\N,0.3466,0.0867,20.7106,0,1.2998,0,0.0867,0.9532,0.6932,0.0867,0.3466,0,0,0.6066,0,0.3466,0,0,0.6066,0.3466,0,0,74.7834
Tbilisi Precinct,10,3-10,1096,74.2045,\N,\N,\N,\N,2.7507,\N,\N,\N,0,\N,\N,\N,17,1.8,1.8933,0.7056,\N,\N,\N,\N,\N,\N,0.0912,0.365,19.7993,0,0.8212,0,0.0912,0.5474,0.7299,0.0912,0.5474,0,0.0912,0.365,0.0912,0.5474,0,0.0912,0.365,0.5474,0,0.0912,76.2774
Tbilisi Precinct,11,3-11,1018,71.6901,\N,\N,\N,\N,1.3566,\N,\N,\N,0,\N,\N,\N,19,1.2333,1.7033,1.25,\N,\N,\N,\N,\N,\N,0.6876,0,21.0216,0.0982,1.4735,0,0.0982,0.3929,0.4912,0,0.1965,0,0.0982,1.3752,0,0.1965,0,0.0982,1.3752,0.1965,0,0.0982,73.9686
Tbilisi Precinct,12,3-12,1127,68.7195,\N,\N,\N,\N,2.4242,\N,\N,\N,0,\N,\N,\N,8,1.5792,1.8133,1.2889,\N,\N,\N,\N,\N,\N,0.5324,0.3549,22.0941,0,2.3957,0,0,0.1775,0.976,0.0887,0.1775,0,0,0.3549,0.0887,0.1775,0,0,0.3549,0.1775,0,0,72.7595
Tbilisi Precinct,13,3-13,1023,66.8191,\N,\N,\N,\N,2.1053,\N,\N,\N,0,\N,\N,\N,9,1.2708,1.7833,1.1389,\N,\N,\N,\N,\N,\N,0.5865,0,20.7234,0.1955,1.4663,0,0.0978,0.391,0.6843,0.0978,0.0978,0,0.0978,0.5865,0.0978,0.0978,0,0.0978,0.5865,0.0978,0,0.0978,74.7801
Tbilisi Precinct,14,3-14,1088,70.6035,\N,\N,\N,\N,2.4215,\N,\N,\N,0,\N,\N,\N,19,1.925,1.7433,0.7222,\N,\N,\N,\N,\N,\N,0.5515,0.2757,20.4044,0,0.2757,0,0.0919,0.4596,0.3676,0.0919,0.4596,0,0,0.9191,0.2757,0.4596,0,0,0.9191,0.4596,0,0,75.7353
Tbilisi Precinct,15,3-15,1074,71.6956,\N,\N,\N,\N,2.8054,\N,\N,\N,0,\N,\N,\N,6,2.2167,1.51,0.6667,\N,\N,\N,\N,\N,\N,0.5587,0,22.7188,0,1.1173,0,0.1862,0.2793,0.2793,0.0931,0.0931,0.0931,0,0.9311,0.1862,0.0931,0.0931,0,0.9311,0.0931,0.0931,0,72.7188
Tbilisi Precinct,16,3-16,1110,71.7518,\N,\N,\N,\N,2.7169,\N,\N,\N,0,\N,\N,\N,16,1.6417,1.82,1.1167,\N,\N,\N,\N,\N,\N,0.5405,0,21.8919,0,1.6216,0,0.0901,0.4505,0.8108,0,0.0901,0,0,1.2613,0.2703,0.0901,0,0,1.2613,0.0901,0,0,72.973
Tbilisi Precinct,17,3-17,950,67.8571,\N,\N,\N,\N,3.2587,\N,\N,\N,0,\N,\N,\N,11,2.0083,1.39,0.4611,\N,\N,\N,\N,\N,\N,0.3158,0.1053,18.9474,0,0.9474,0.1053,0.1053,0.7368,1.2632,0,0.1053,0,0.1053,0.7368,0.1053,0.1053,0,0.1053,0.7368,0.1053,0,0.1053,76.4211
Tbilisi Precinct,31,3-31,1086,69.9742,\N,\N,\N,\N,2.9491,\N,\N,\N,0,\N,\N,\N,25,1.425,1.8467,1.2389,\N,\N,\N,\N,\N,\N,0.4604,0.0921,25.046,0.0921,0.8287,0,0,0.6446,0.8287,0.0921,0.3683,0,0.0921,1.4733,0.0921,0.3683,0,0.0921,1.4733,0.3683,0,0.0921,69.7974
Tbilisi Precinct,32,3-32,2439,165.3559,\N,\N,\N,\N,1.772,\N,\N,\N,0,\N,\N,\N,10,1.8167,1.5867,8.7278,\N,\N,\N,\N,\N,\N,0.082,0.369,64.8216,0.041,0.697,0,0,0.492,0.369,0,0,0,0,0.41,0,0,0,0,0.41,0,0,0,32.7183
Tbilisi Precinct,33,3-33,860,62.2287,\N,\N,\N,\N,2.7149,\N,\N,\N,0,\N,\N,\N,14,1.6667,1.2,0.6889,\N,\N,\N,\N,\N,\N,0,0.1163,31.3953,0.6977,1.3953,0,0.1163,0.9302,0.1163,0,0.1163,0.1163,0,0.9302,0,0.1163,0.1163,0,0.9302,0.1163,0.1163,0,64.3023
Tbilisi Precinct,34,3-34,1688,127.1084,\N,\N,\N,\N,1.3442,\N,\N,\N,0,\N,\N,\N,14,3.2667,2.59,0.8333,\N,\N,\N,\N,\N,\N,0.237,0.0592,54.0877,0.1185,1.3626,0.0592,0,0.4147,0.237,0,0.1185,0,0,0.6517,0.0592,0.1185,0,0,0.6517,0.1185,0,0,42.5355
Tbilisi Precinct,35,3-35,1737,111.2036,\N,\N,\N,\N,2.306,\N,\N,\N,0,\N,\N,\N,26,1.0875,1.7333,5.5389,\N,\N,\N,\N,\N,\N,0.3454,0.1151,40.8751,0,0.9787,0,0.0576,0.1727,0.1151,0,0.0576,0.0576,0,1.4968,0.1727,0.0576,0.0576,0,1.4968,0.0576,0.0576,0,55.3253
Tbilisi Precinct,36,3-36,1080,69.3196,\N,\N,\N,\N,1.4599,\N,\N,\N,0,\N,\N,\N,21,2.0917,1.6633,0.5278,\N,\N,\N,\N,\N,\N,0.5556,0,20.6481,0.0926,0.8333,0.0926,0,0.5556,0.463,0.0926,0.1852,0,0,1.5741,0,0.1852,0,0,1.5741,0.1852,0,0,74.9074
Tbilisi Precinct,37,3-37,1131,72.8268,\N,\N,\N,\N,1.3949,\N,\N,\N,0,\N,\N,\N,9,1.9792,1.73,0.85,\N,\N,\N,\N,\N,\N,0.2653,0.0884,22.1927,0,1.5915,0,0.0884,0.2653,0.6189,0,0.0884,0,0,0.7073,0.1768,0.0884,0,0,0.7073,0.0884,0,0,73.8285
Tbilisi Precinct,38,3-38,976,65.328,\N,\N,\N,\N,1.6129,\N,\N,\N,0,\N,\N,\N,13,1.8208,1.3267,0.8722,\N,\N,\N,\N,\N,\N,0.5123,0.1025,22.541,0.3074,1.7418,0,0.1025,0.4098,0.6148,0,0.3074,0,0,0.8197,0.2049,0.3074,0,0,0.8197,0.3074,0,0,72.2336
Tbilisi Precinct,39,3-39,895,72.4696,\N,\N,\N,\N,2.2926,\N,\N,\N,0,\N,\N,\N,12,1.3542,1.56,0.6833,\N,\N,\N,\N,\N,\N,0.5587,0,19.7765,0,0.8939,0,0.2235,0.8939,0.5587,0.2235,0.2235,0,0,0.8939,0,0.2235,0,0,0.8939,0.2235,0,0,75.7542
Tbilisi Precinct,40,3-40,1072,67.4214,\N,\N,\N,\N,2.2789,\N,\N,\N,0,\N,\N,\N,25,2.0417,1.61,0.6889,\N,\N,\N,\N,\N,\N,0.0933,0,19.2164,0,1.6791,0,0,0.3731,0.4664,0,0.1866,0,0.1866,1.5858,0.0933,0.1866,0,0.1866,1.5858,0.1866,0,0.1866,76.1194
Tbilisi Precinct,41,3-41,818,63.7072,\N,\N,\N,\N,0.8485,\N,\N,\N,0,\N,\N,\N,9,1.5083,1.2233,0.5333,\N,\N,\N,\N,\N,\N,0.3667,0.1222,18.5819,0.1222,1.7115,0,0,0.2445,0.489,0,0.1222,0,0,0.8557,0.1222,0.1222,0,0,0.8557,0.1222,0,0,77.2616
Tbilisi Precinct,42,3-42,881,62.1298,\N,\N,\N,\N,2.0022,\N,\N,\N,0,\N,\N,\N,16,1.8083,1.1967,0.5889,\N,\N,\N,\N,\N,\N,0.454,0,18.3882,0,1.7026,0,0.227,0.681,0.454,0,0.1135,0,0.1135,1.3621,0.1135,0.1135,0,0.1135,1.3621,0.1135,0,0.1135,76.3905
Tbilisi Precinct,43,3-43,865,66.7954,\N,\N,\N,\N,2.4803,\N,\N,\N,0,\N,\N,\N,12,1.2667,1.5033,0.7333,\N,\N,\N,\N,\N,\N,0.3468,0.1156,19.422,0,0.3468,0,0.3468,0.578,0.6936,0.2312,0,0,0,1.3873,0.2312,0,0,0,1.3873,0,0,0,76.3006
Tbilisi Precinct,44,3-44,1048,68.4967,\N,\N,\N,\N,2.0561,\N,\N,\N,0,\N,\N,\N,4,1.55,1.7633,0.9389,\N,\N,\N,\N,\N,\N,0.3817,0,18.5115,0.0954,1.2405,0,0,0.0954,0.8588,0.0954,0,0,0,0.6679,0.0954,0,0,0,0.6679,0,0,0,77.6718
Tbilisi Precinct,45,3-45,844,69.9834,\N,\N,\N,\N,2.3148,\N,\N,\N,0,\N,\N,\N,13,1.6208,1.2833,0.5,\N,\N,\N,\N,\N,\N,1.4218,0,18.6019,0.1185,1.6588,0,0,0.3555,0.5924,0,0,0,0.237,1.0664,0,0,0,0.237,1.0664,0,0,0.237,75.9479
Tbilisi Precinct,46,3-46,808,63.0265,\N,\N,\N,\N,3.2335,\N,\N,\N,0,\N,\N,\N,11,1.4292,1.3767,0.4389,\N,\N,\N,\N,\N,\N,0,0.1238,26.4851,0,1.2376,0,0.8663,0.495,0.2475,0,0,0.1238,0.2475,0.6188,0,0,0.1238,0.2475,0.6188,0,0.1238,0.2475,69.5545
Tbilisi Precinct,47,3-47,1051,69.8339,\N,\N,\N,\N,2.2326,\N,\N,\N,0,\N,\N,\N,15,1.3833,1.84,1.0611,\N,\N,\N,\N,\N,\N,0.666,0.1903,23.7869,0.0951,0.9515,0,0,0.3806,0.5709,0,0.0951,0,0.2854,0.7612,0,0.0951,0,0.2854,0.7612,0.0951,0,0.2854,72.1218
Tbilisi Precinct,48,3-48,948,68.4477,\N,\N,\N,\N,1.5576,\N,\N,\N,0,\N,\N,\N,21,1.3625,1.5833,0.8944,\N,\N,\N,\N,\N,\N,0.211,0,22.6793,0.1055,0.9494,0,0,0.9494,0.211,0.1055,0,0,0,2.2152,0.1055,0,0,0,2.2152,0,0,0,72.4684
Tbilisi Precinct,49,3-49,910,60.9511,\N,\N,\N,\N,1.8339,\N,\N,\N,0,\N,\N,\N,19,1.6542,1.3933,0.6222,\N,\N,\N,\N,\N,\N,0.4396,0,18.7912,0,0.7692,0,0,0.7692,0.1099,0.1099,0.1099,0,0.1099,1.6484,0.3297,0.1099,0,0.1099,1.6484,0.1099,0,0.1099,76.8132
Tbilisi Precinct,50,3-50,963,70.1384,\N,\N,\N,\N,2.0346,\N,\N,\N,0,\N,\N,\N,11,1.7292,1.5233,0.6167,\N,\N,\N,\N,\N,\N,0.2077,0,20.1454,0.1038,1.2461,0,0,0.1038,0.1038,0,0,0.1038,0,1.0384,0,0,0.1038,0,1.0384,0,0.1038,0,76.8432
Tbilisi Precinct,51,3-51,1030,66.3232,\N,\N,\N,\N,2.7384,\N,\N,\N,0,\N,\N,\N,12,1.7667,1.6367,0.8,\N,\N,\N,\N,\N,\N,0.2913,0.1942,19.1262,0,1.8447,0,0,0.5825,0.5825,0.0971,0.1942,0,0,0.9709,0.0971,0.1942,0,0,0.9709,0.1942,0,0,75.8252
Tbilisi Precinct,52,3-52,934,62.7688,\N,\N,\N,\N,1.5806,\N,\N,\N,0,\N,\N,\N,18,1.4417,1.51,0.8333,\N,\N,\N,\N,\N,\N,0.2141,0.1071,19.379,0,1.1777,0,0,0.2141,0.8565,0,0.1071,0,0.1071,1.606,0.1071,0.1071,0,0.1071,1.606,0.1071,0,0.1071,76.0171
Tbilisi Precinct,53,3-53,996,63.8871,\N,\N,\N,\N,2.3529,\N,\N,\N,0,\N,\N,\N,19,1.8042,1.4767,0.8,\N,\N,\N,\N,\N,\N,0.2008,0,21.7871,0,0.9036,0,0.2008,0.502,0.502,0,0,0,0,1.9076,0.1004,0,0,0,1.9076,0,0,0,73.8956
Tbilisi Precinct,54,3-54,1065,74.7893,\N,\N,\N,\N,2.2936,\N,\N,\N,0,\N,\N,\N,18,1.775,1.69,0.8722,\N,\N,\N,\N,\N,\N,0.2817,0,20.1878,0,1.1268,0,0,0.7512,0.1878,0,0,0,0.3756,1.1268,0.1878,0,0,0.3756,1.1268,0,0,0.3756,75.5869
Tbilisi Precinct,55,3-55,1035,70.0271,\N,\N,\N,\N,2.0814,\N,\N,\N,0,\N,\N,\N,19,1.6208,1.6567,0.95,\N,\N,\N,\N,\N,\N,0.1932,0,15.5556,0,0.5797,0,0.0966,0.7729,0.0966,0,0,0,0.0966,1.6425,0,0,0,0.0966,1.6425,0,0,0.0966,80.9662
Tbilisi Precinct,56,3-56,1088,70.1031,\N,\N,\N,\N,1.5385,\N,\N,\N,0,\N,\N,\N,10,1.525,1.7733,1.15,\N,\N,\N,\N,\N,\N,0.1838,0.0919,11.8566,0.0919,0.8272,0,0,1.3787,0.0919,0,0.0919,0,0,0.8272,0.0919,0.0919,0,0,0.8272,0.0919,0,0,84.375
Tbilisi Precinct,57,3-57,919,73.756,\N,\N,\N,\N,3.1612,\N,\N,\N,0,\N,\N,\N,8,1.3208,1.4333,1.1222,\N,\N,\N,\N,\N,\N,0.1088,0.1088,16.3221,0,0.5441,0,0,2.938,0,0,0,0,0.1088,0.6529,0,0,0,0.1088,0.6529,0,0,0.1088,79.2165
Tbilisi Precinct,58,3-58,926,67.9883,\N,\N,\N,\N,6.1803,\N,\N,\N,0,\N,\N,\N,7,1.2208,1.72,0.9889,\N,\N,\N,\N,\N,\N,0.216,0,21.1663,0,1.0799,0,0,1.5119,0.108,0,0.108,0,0,0.7559,0,0.108,0,0,0.7559,0.108,0,0,74.838
Tbilisi Precinct,59,3-59,1078,69.3694,\N,\N,\N,\N,1.9108,\N,\N,\N,0,\N,\N,\N,9,1.7583,1.59,1.1111,\N,\N,\N,\N,\N,\N,0,0.0928,21.7069,0.3711,0.9276,0,0,1.3915,0.0928,0,0,0,0,0.9276,0,0,0,0,0.9276,0,0,0,74.397
Tbilisi Precinct,60,3-60,784,53.9202,\N,\N,\N,\N,2.8501,\N,\N,\N,0,\N,\N,\N,12,1.3833,1.2433,0.5667,\N,\N,\N,\N,\N,\N,0.1276,0,51.148,0.3827,1.148,0.1276,0,0,0,0.1276,0,0,0,1.5306,0,0,0,0,1.5306,0,0,0,45.4082
Tbilisi Precinct,61,3-61,940,71.2661,\N,\N,\N,\N,2.5907,\N,\N,\N,0,\N,\N,\N,13,1.2208,1.6833,0.9278,\N,\N,\N,\N,\N,\N,0.5319,0.3191,18.9362,0,1.0638,0,0,0.2128,0.9574,0,0.1064,0,0.1064,0.9574,0.3191,0.1064,0,0.1064,0.9574,0.1064,0,0.1064,76.4894
Tbilisi Precinct,62,3-62,1055,70.8054,\N,\N,\N,\N,2.4954,\N,\N,\N,0,\N,\N,\N,18,1.4458,1.83,1.0333,\N,\N,\N,\N,\N,\N,0.2844,0.0948,20.3791,0,1.1374,0,0.0948,0.5687,0.3791,0,0,0,0.0948,1.5166,0.0948,0,0,0.0948,1.5166,0,0,0.0948,75.3555
Tbilisi Precinct,63,3-63,1121,71.9051,\N,\N,\N,\N,1.9248,\N,\N,\N,0,\N,\N,\N,25,1.6458,-0.0033,4.1611,\N,\N,\N,\N,\N,\N,0.0892,0.0892,18.6441,0.0892,1.6949,0.0892,0.0892,0.5352,1.1597,0,0.3568,0.0892,0.0892,1.3381,0,0.3568,0.0892,0.0892,1.3381,0.3568,0.0892,0.0892,75.4683
Tbilisi Precinct,64,3-64,1080,70.0389,\N,\N,\N,\N,2.3508,\N,\N,\N,0,\N,\N,\N,11,1.5,1.8167,1.1167,\N,\N,\N,\N,\N,\N,0,0.3704,18.9815,0,1.4815,0,0,0.3704,0.6481,0,0.0926,0,0,0.8333,0.1852,0.0926,0,0,0.8333,0.0926,0,0,77.037
Tbilisi Precinct,65,3-65,977,66.0135,\N,\N,\N,\N,2.5922,\N,\N,\N,0,\N,\N,\N,12,1.4917,1.6633,0.8111,\N,\N,\N,\N,\N,\N,0.9212,0.4094,27.2262,0,2.1494,0,0.2047,0.3071,0.4094,0,0.2047,0,0.2047,0.7165,0.1024,0.2047,0,0.2047,0.7165,0.2047,0,0.2047,66.8373
Tbilisi Precinct,66,3-66,917,61.5436,\N,\N,\N,\N,3.1679,\N,\N,\N,0,\N,\N,\N,13,1.2292,1.66,0.8556,\N,\N,\N,\N,\N,\N,0.7634,0.1091,24.4275,0,1.1996,0,0.1091,0.7634,0.2181,0.1091,0.2181,0,0,0.9815,0.1091,0.2181,0,0,0.9815,0.2181,0,0,70.9924
Tbilisi Precinct,67,3-67,836,62.0638,\N,\N,\N,\N,1.6471,\N,\N,\N,0,\N,\N,\N,7,1.275,1.4833,0.55,\N,\N,\N,\N,\N,\N,0.7177,0,21.7703,0.1196,0.5981,0,0,0.7177,1.4354,0,0,0,0.1196,0.5981,0.1196,0,0,0.1196,0.5981,0,0,0.1196,73.8038
Tbilisi Precinct,68,3-68,941,59.822,\N,\N,\N,\N,2.588,\N,\N,\N,0,\N,\N,\N,34,1.3417,1.5033,1.0722,\N,\N,\N,\N,\N,\N,0.2125,0.2125,36.7694,0,1.0627,0,0,0,0.5313,0,0,0.1063,0,3.4006,0,0,0.1063,0,3.4006,0,0.1063,0,57.7046
Tbilisi Precinct,69,3-69,1122,74.9499,\N,\N,\N,\N,2.0087,\N,\N,\N,0,\N,\N,\N,15,1.8292,2,0.5889,\N,\N,\N,\N,\N,\N,0.4456,0.4456,22.9947,0,1.3369,0,0,0.3565,0.5348,0,0.2674,0,0,0.8021,0.2674,0.2674,0,0,0.8021,0.2674,0,0,72.549
Tbilisi Precinct,70,3-70,1336,90.8844,\N,\N,\N,\N,2.2677,\N,\N,\N,0,\N,\N,\N,16,1.9625,2.2567,1.2167,\N,\N,\N,\N,\N,\N,0.4491,0.3743,41.3922,0.0749,0.7485,0.0749,0,0.2994,0.2246,0,0.1497,0.0749,0,0.7485,0.0749,0.1497,0.0749,0,0.7485,0.1497,0.0749,0,55.3144
Tbilisi Precinct,71,3-71,868,73.9353,\N,\N,\N,\N,1.6988,\N,\N,\N,0,\N,\N,\N,13,0.9875,1.6067,0.9111,\N,\N,\N,\N,\N,\N,0.8065,0.3456,20.2765,0,0.8065,0,0,0.1152,1.0369,0,0.2304,0,0,1.0369,0.1152,0.2304,0,0,1.0369,0.2304,0,0,75.2304
Tbilisi Precinct,72,3-72,1029,74.782,\N,\N,\N,\N,3.4709,\N,\N,\N,1,\N,\N,\N,0,0.2083,2.95,0.7278,\N,\N,\N,\N,\N,\N,0.3887,0.1944,22.9349,0,1.2634,0,0,0,1.3605,0.0972,0,0,0,0.6803,0.3887,0,0,0,0.6803,0,0,0,71.9145
Tbilisi Precinct,73,3-73,1044,68.594,\N,\N,\N,\N,2.8837,\N,\N,\N,0,\N,\N,\N,3,1.7458,1.7467,0.7333,\N,\N,\N,\N,\N,\N,0.5747,0.0958,20.4023,0.1916,0.5747,0,0,0.3831,1.2452,0.1916,0.1916,0,0,0.6705,0.0958,0.1916,0,0,0.6705,0.1916,0,0,74.6169
Tbilisi Precinct,74,3-74,998,62.7673,\N,\N,\N,\N,2.729,\N,\N,\N,0,\N,\N,\N,11,1.8625,1.4667,0.7722,\N,\N,\N,\N,\N,\N,0.501,0,23.0461,0.1002,1.002,0,0.1002,0.3006,0.2004,0,0.1002,0,0,1.2024,0.2004,0.1002,0,0,1.2024,0.1002,0,0,72.9459
Tbilisi Precinct,75,3-75,926,62.8649,\N,\N,\N,\N,1.9068,\N,\N,\N,0,\N,\N,\N,18,2.0333,1.2367,0.4722,\N,\N,\N,\N,\N,\N,0.216,0.108,16.5227,0.108,0.9719,0,0,0.216,0.216,0,0,0,0,1.9438,0,0,0,0,1.9438,0,0,0,79.6976
Tbilisi Precinct,76,3-76,1023,66.2565,\N,\N,\N,\N,1.8234,\N,\N,\N,0,\N,\N,\N,17,1.875,1.5367,0.7278,\N,\N,\N,\N,\N,\N,0.2933,0.0978,16.7155,0,1.3685,0,0,0.391,0.4888,0,0,0,0.2933,1.0753,0.0978,0,0,0.2933,1.0753,0,0,0.2933,79.1789
Tbilisi Precinct,77,3-77,1090,69.5597,\N,\N,\N,\N,2.4172,\N,\N,\N,0,\N,\N,\N,11,1.8875,1.7533,0.7667,\N,\N,\N,\N,\N,\N,0.4587,0,20.367,0.0917,0.8257,0,0,0.5505,0.4587,0,0,0,0,1.1009,0.0917,0,0,0,1.1009,0,0,0,75.9633
Tbilisi Precinct,78,3-78,1025,66.4721,\N,\N,\N,\N,2.2879,\N,\N,\N,0,\N,\N,\N,17,1.4792,1.6533,1.1,\N,\N,\N,\N,\N,\N,0.5854,0.1951,20.4878,0.0976,1.1707,0,0.0976,0.6829,0.5854,0,0.0976,0,0,1.4634,0.0976,0.0976,0,0,1.4634,0.0976,0,0,74.439
Tbilisi Precinct,79,3-79,1136,73.0547,\N,\N,\N,\N,2.9889,\N,\N,\N,3,\N,\N,\N,0,1.6125,1.8667,1.2444,\N,\N,\N,\N,\N,\N,0.7042,0.088,20.7746,0,1.0563,0,0.088,0.6162,1.0563,0.088,0.088,0,0,0.3521,0.088,0.088,0,0,0.3521,0.088,0,0,74.2077
