shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),European Georgia,Democratic Movement - Free Georgia,United National Movement,Republican party,For United Georgia,Alliance of Patriots,Leftist Alliance,Labour,Socialist Workers Party,Georgia,National Forum,Merab Kostava Society,Unity - New Georgia,Lord Our Righteousness,Freedom Party,Mamulishvili,United Communist Party,Party of People,Progressive Democratic Movement,Georgian Dream,Initiative Group
Majoritarian District,54.01.04,54.01.04,2395,37.39,0,0,3,2,,0,0.0,,,0,0.0,,,,,,0,0,0,0,5,100.0,7.64,,25.34,8.02,,4.63,,,,,6.26,,,,,,,,,44.76,2.3
Majoritarian District,54.02,54.02,755,46.75,0,1,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,9.54,1.19,11.13,,,3.58,,,,,23.05,,,,,,,,,51.26,
Majoritarian District,54.03,54.03,568,59.29,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,23.59,1.58,16.37,,,16.02,,,,,1.58,,,,,,,,,40.85,
Majoritarian District,54.04,54.04,174,79.82,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,0.57,0.57,48.28,,,,,,,,,,,,,,,,,50.57,
Majoritarian District,54.05,54.05,1676,48.74,0,0,4,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,9.25,,18.44,,,7.28,,,,,3.22,,17.24,,,,,,,36.46,7.16
Majoritarian District,54.06,54.06,277,67.89,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,0.36,,23.47,,,,,,,,5.42,,,,,,,,,70.4,
Majoritarian District,54.07,54.07,1477,51.09,0,0,3,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,9.68,2.17,27.01,,,13.07,,,,,3.25,,,,,,,,,44.69,
Majoritarian District,54.08,54.08,852,54.48,0,0,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,13.38,23.0,11.74,,,7.04,,,,,,,,,,,,,,44.6,
Majoritarian District,54.09,54.09,1033,54.86,0,0,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,12.0,8.71,18.49,,,4.26,,,,,9.78,,,,,,,,,30.98,15.59
Majoritarian District,54.10,54.10,921,57.78,0,1,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,20.52,4.23,19.98,,,,,,,,,,,,,,,,,54.83,
Majoritarian District,54.11,54.11,1205,58.92,0,1,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,18.01,,19.5,,,1.66,,,,,0.83,,,,,,,,,59.5,
Majoritarian District,54.12,54.12,329,64.51,0,0,1,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,3.34,,34.95,,,,,,,,,,,,,,,,,60.79,
Majoritarian District,54.13,54.13,755,58.71,0,1,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,14.97,3.31,36.42,,,,,,,,,,,,,,,,,44.77,
Majoritarian District,54.14,54.14,1041,65.55,0,2,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,3.36,1.63,36.79,,,,,,,,1.44,,,,,,,,,56.29,
Majoritarian District,54.15,54.15,832,57.86,0,1,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,6.37,19.47,28.25,,,,,,,,4.69,,,,,,,,,40.63,
Majoritarian District,55.01.01,55.01.01,2841,55.74,0,0,3,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,25.91,,5.35,,,1.37,,,,,,,,,,,,,,67.05,
Majoritarian District,55.01.02,55.01.02,2186,55.16,0,0,2,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,30.51,,6.5,,,1.19,,,,,,,,,,,,,,61.12,
Majoritarian District,55.02,55.02,527,57.53,0,0,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,65.46,,,,,,,,,,,,,,,,,,,33.97,
Majoritarian District,55.03,55.03,461,72.26,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,39.7,,6.29,,,,,,,,,,,,,,,,,47.29,6.72
Majoritarian District,55.04,55.04,617,65.29,0,0,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,27.39,,9.24,,,,,,,,,,,,,,,,,63.37,
Majoritarian District,55.05,55.05,725,63.54,0,2,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,38.9,,12.41,,,0.41,,,,,,,,,,,,,,48.14,
Majoritarian District,55.06,55.06,1142,65.33,0,0,1,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,9.19,,4.99,,,,,,,,,,,,,,,,,36.95,48.6
Majoritarian District,55.07,55.07,246,79.87,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,42.68,,3.66,,,,,,,,,,,,,,,,,52.44,
Majoritarian District,55.08,55.08,1188,58.99,0,1,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,20.96,,25.0,,,,,7.83,,,,,,,,,,,,45.62,
Majoritarian District,55.09,55.09,1095,67.05,1,0,0,2,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,13.06,,7.21,,,9.59,,,,,,,,,,,,,,44.57,25.11
Majoritarian District,55.10,55.10,1724,65.2,0,2,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,36.14,,5.1,,,1.39,,0.41,,,,,,,,,,,,56.38,
Majoritarian District,55.11,55.11,1016,64.02,0,1,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,45.67,,8.17,,,6.5,,,,,,,,,,,,,,39.67,
Majoritarian District,55.12,55.12,345,74.03,1,0,0,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,48.7,,2.61,,,,,,,,,,,,,,,,,48.12,
Majoritarian District,56.01.01,56.01.01,1783,32.76,0,0,5,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,6,100.0,3.08,,20.98,10.71,,20.75,,,,,,,1.35,,,,,,,41.95,
Majoritarian District,56.01.02,56.01.02,1491,34.23,0,4,3,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,7,100.0,,,16.97,,,10.19,,,,,,,1.41,,,,,,,47.55,22.07
Majoritarian District,56.01.03,56.01.03,1071,26.82,0,2,1,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,9.15,,13.73,,,10.46,,,,,,,0.93,,,,,,,64.24,
Majoritarian District,56.02,56.02,260,71.04,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,4.23,,43.08,,,,,,,,,,,,,,,,,51.92,
Majoritarian District,56.03,56.03,568,54.77,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,4.75,,42.78,,,,,,,,,,,,,,,,,51.76,
Majoritarian District,56.04,56.04,1247,45.91,0,1,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,5.85,,6.01,,,4.17,,,,,4.49,,,,,,,,,79.07,
Majoritarian District,56.05,56.05,1220,47.92,0,1,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,,,20.0,,,2.54,,,,,,,,,,,,,,51.23,25.66
Majoritarian District,56.06,56.06,1350,43.31,0,2,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,14.89,,23.56,,,10.59,,,,,11.33,,,,,,,,,39.04,
Majoritarian District,56.07,56.07,1081,52.4,1,2,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,5.92,,29.42,,,,,,,,5.0,,,,,,,,,59.2,
Majoritarian District,56.08,56.08,1994,53.52,0,2,4,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,6,100.0,16.1,,8.02,,,20.96,,,,,,,,,,,,,,54.16,
Majoritarian District,56.09,56.09,1302,43.99,0,1,3,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,14.44,,14.67,,,9.29,,,,,,,1.84,,,,,,,52.84,6.3
Majoritarian District,56.10,56.10,622,44.97,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,13.99,,10.93,,,9.16,,,,,11.09,,,,,,,,,54.66,
Majoritarian District,56.11,56.11,508,47.52,0,1,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,4.92,,18.7,,,13.98,,,,,,,,,,,,,,53.35,7.28
Majoritarian District,56.12,56.12,800,51.22,0,2,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,12.63,14.5,18.63,,,4.63,,,,,,,,,,,,,,49.13,
Majoritarian District,56.13,56.13,1067,55.29,0,3,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,2.44,,38.71,,,,,,,,1.97,,,,,,,,,56.42,
Majoritarian District,56.14,56.14,1113,44.34,0,1,1,2,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,13.48,,14.02,,,,,,,,11.68,,,,,,,,,60.11,
Majoritarian District,56.15,56.15,318,58.67,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,30.82,,8.18,,,6.92,,,,,,,,,,,,,,53.77,
Majoritarian District,56.16,56.16,954,50.48,0,1,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,14.36,,31.87,,,2.2,,,,,8.39,,,,,,,,,43.08,
Majoritarian District,57.01.01,57.01.01,1764,42.24,0,3,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,5,100.0,12.81,,27.72,,,12.59,,,,,,,0.91,,,,,,,45.41,
Majoritarian District,57.01.02,57.01.02,1722,40.51,0,2,2,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,5,100.0,10.22,12.66,24.91,,,6.68,,,,,,,0.41,,,,,,,44.37,
Majoritarian District,57.01.03,57.01.03,1388,38.08,0,0,2,2,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,10.59,26.22,21.69,,,,,,,,,,0.43,,,,,,,39.34,
Majoritarian District,57.02,57.02,489,71.18,0,1,1,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,1.02,,37.63,,,,,,,,,,0.2,,,,,,,59.71,
Majoritarian District,57.03,57.03,1048,59.34,0,1,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,8.21,,31.58,,,,,,,,,,0.19,,,,,,,59.73,
Majoritarian District,57.04,57.04,668,51.19,0,2,0,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,23.05,,25.15,,,3.74,,,,,,,0.6,,,,,,,45.66,
Majoritarian District,57.05,57.05,1050,62.13,0,2,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,6.1,,38.86,,,16.19,,,,,,,0.19,,,,,,,38.19,
Majoritarian District,57.06,57.06,1104,60.86,0,2,1,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,8.61,,23.55,,,4.44,,,,,,,0.45,,,,,,,61.78,
Majoritarian District,57.07,57.07,456,57.5,0,0,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,8.77,,18.64,,,,,,,,,,0.66,,,,,,,71.27,
Majoritarian District,57.08,57.08,383,62.07,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,7.83,,14.1,,,,,,,,,,0.26,,,,,,,77.81,
Majoritarian District,57.09,57.09,446,61.6,0,1,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,10.76,,24.44,,,8.74,,,,,,,0.22,,,,,,,54.93,
Majoritarian District,57.10,57.10,362,63.73,0,1,0,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,8.01,,25.69,,,,,,,,,,0.0,,,,,,,66.3,
Majoritarian District,58.01.01,58.01.01,1643,40.31,0,0,3,3,,0,0.0,,,0,0.0,,,,,,0,0,0,0,6,100.0,9.13,12.9,28.79,,,2.5,,1.16,,,,,,,,,,,,44.61,
Majoritarian District,58.01.02,58.01.02,1895,38.91,0,0,2,3,,0,0.0,,,0,0.0,,,,,,0,0,0,0,5,100.0,10.98,8.13,26.75,,,,,,,,,,,,,,,,,53.14,
Majoritarian District,58.01.03,58.01.03,1655,39.39,0,0,2,3,,0,0.0,,,0,0.0,,,,,,0,0,0,0,5,100.0,7.49,8.64,26.83,,,,,3.14,,,,,,,,,,,,52.99,
Majoritarian District,58.02,58.02,1590,44.51,0,3,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,11.95,0.94,38.36,,,,,,,,,,,,,,,,,46.35,
Majoritarian District,58.03,58.03,1243,47.37,0,1,1,2,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,13.03,2.25,27.51,,,2.01,,,,,,,,,,,,,,54.71,
Majoritarian District,58.04,58.04,1657,39.47,0,2,1,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,22.15,3.5,24.86,,,2.53,,,,,,,,,,,,,,46.11,
Majoritarian District,58.05,58.05,339,54.77,0,0,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,,0.89,17.11,,,3.83,,0.0,,,,,,,,,,,,49.85,28.32
Majoritarian District,58.06,58.06,1699,43.36,0,2,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,15.07,9.24,26.07,,,,,,,,,,,,,,,,,49.5,
Majoritarian District,58.07,58.07,274,63.43,1,0,0,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,,,34.31,,,,,,,,,,,,,,,,,65.33,
Majoritarian District,58.08,58.08,995,54.22,0,1,1,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,12.86,9.05,32.26,,,2.81,,0.8,,,,,,,,,,,,42.01,
Majoritarian District,58.09,58.09,930,55.39,0,3,1,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,5,100.0,19.78,7.74,17.42,,,3.66,,,,,,,,,,,,,,51.08,
Majoritarian District,58.10,58.10,733,44.48,0,2,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,5.05,10.91,17.19,,,7.91,,,,,,,,,,,,,,58.8,
Majoritarian District,58.11,58.11,1039,47.03,1,0,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,7.31,9.43,13.19,,,24.25,,,,,,,,,,,,,,45.81,
Majoritarian District,58.12,58.12,996,52.59,1,1,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,8.33,10.44,37.25,,,1.81,,,,,,,,,,,,,,41.97,
Majoritarian District,58.13,58.13,796,56.78,0,1,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,2.39,2.26,7.54,,,6.78,,12.31,,,,,,,,,,,,68.59,
Majoritarian District,58.14,58.14,1617,38.0,0,2,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,12.93,2.54,26.72,,,3.09,,,,,,,,,,,,,,54.55,
Majoritarian District,58.15,58.15,1246,42.5,0,0,3,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,24.56,1.61,15.89,,,3.45,,,,,,,,,,,,,,54.33,
Majoritarian District,58.16,58.16,907,57.08,0,1,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,10.25,0.99,30.21,,,3.86,,,,,,,,,,,,,,53.69,
Majoritarian District,58.17,58.17,1609,47.2,0,0,3,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,24.98,2.05,27.04,,,,,,,,,,,,,,,,,45.56,
Majoritarian District,59.01,59.01,5132,36.69,0,3,6,2,,0,0.0,,,0,0.0,,,,,,0,0,0,0,11,100.0,25.64,5.12,18.3,,,2.47,,1.83,,,1.03,,2.28,,,0.25,,,,41.95,
Majoritarian District,59.02,59.02,5497,30.11,0,1,4,9,,0,0.0,,,0,0.0,,,,,,0,0,0,0,14,100.0,10.66,,31.6,,,3.53,,3.82,,,,,3.13,,,1.46,,,,44.62,
Majoritarian District,59.03,59.03,5499,32.82,0,0,8,5,,0,0.0,,,0,0.0,,,,,,0,0,0,0,13,100.0,10.37,3.58,21.37,,,2.69,,3.84,,,,,2.95,,,1.13,,,,53.06,
Majoritarian District,59.04,59.04,5724,35.12,0,1,4,8,,0,0.0,,,0,0.0,,,,,,0,0,0,0,13,100.0,11.09,3.55,21.4,,,,,3.37,,,1.36,,2.04,,,1.15,,,,55.4,
Majoritarian District,59.05,59.05,5051,36.75,0,0,4,7,,0,0.0,,,0,0.0,,,,,,0,0,0,0,11,100.0,7.86,2.77,18.93,,,9.17,,3.25,,,1.66,,1.76,,,0.59,,,,53.38,
Majoritarian District,59.06,59.06,4091,38.35,0,0,5,4,,0,0.0,,,0,0.0,,,,,,0,0,0,0,9,100.0,11.59,2.42,22.88,,,3.4,,1.93,,,,,2.0,,,1.44,,,,53.83,
Majoritarian District,59.07,59.07,4897,32.01,0,0,4,9,,0,0.0,,,0,0.0,,,,,,0,0,0,0,13,100.0,11.58,3.72,22.77,,,4.64,,3.14,,,,,2.8,,,0.96,,,,49.4,
Majoritarian District,59.08,59.08,4940,32.19,0,0,2,10,,0,0.0,,,0,0.0,,,,,,0,0,0,0,12,100.0,10.4,4.05,24.74,,,3.44,,2.65,,,,,2.23,,,0.81,,,,50.47,
Majoritarian District,59.09,59.09,4922,32.57,0,0,4,8,,0,0.0,,,0,0.0,,,,,,0,0,0,0,12,100.0,14.93,3.17,25.8,,,4.12,,3.49,,,,,2.38,,,0.51,,,,44.51,
Majoritarian District,59.10,59.10,5593,32.73,0,2,6,7,,0,0.0,,,0,0.0,,,,,,0,0,0,0,15,100.0,15.75,1.86,19.77,,,5.27,,2.77,,,,,2.47,,,0.8,,,,50.56,
Majoritarian District,60.01.01,60.01.01,2402,48.7,0,0,0,4,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,15.36,,6.24,,,15.03,,4.95,,,,,,,,,,,,57.87,
Majoritarian District,60.01.02,60.01.02,2484,51.4,0,0,1,3,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,7.21,,,,,,,3.5,,,5.07,,,,,,,,,40.18,42.87
Majoritarian District,60.01.03,60.01.03,2560,49.98,0,0,0,5,,0,0.0,,,0,0.0,,,,,,0,0,0,0,5,100.0,10.12,3.01,,,,9.61,,12.46,,,,,,,,,,,,63.87,
Majoritarian District,60.02,60.02,1446,53.75,0,1,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,,,4.08,,,,,,,,,,,,,,,,,50.21,44.33
Majoritarian District,60.03,60.03,1178,60.82,0,1,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,7.47,,25.47,,,4.67,,1.19,,,,,,,,,,,,60.78,
Majoritarian District,60.04,60.04,721,67.89,0,1,0,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,2.36,,,,,,,0.55,,,,,,,,,,,,58.67,38.0
Majoritarian District,60.05,60.05,1296,62.13,0,0,1,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,4.17,,56.64,,,,,1.47,,,,,,,,,,,,4.63,32.64
Majoritarian District,60.06,60.06,694,66.92,1,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,29.25,,2.88,,,,,,,,,,,,,,,,,39.19,28.53
Majoritarian District,60.07,60.07,522,55.06,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,6.13,,3.64,,,7.66,,,,,,,,,,,,,,82.57,
Majoritarian District,60.08,60.08,1292,58.41,0,0,2,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,9.06,,12.85,,,18.03,,1.16,,,,,,,,,,,,44.27,14.32
Majoritarian District,60.09,60.09,864,57.07,0,0,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,9.03,1.85,6.02,,,9.84,,2.55,,,,,,,,,,,,70.49,
Majoritarian District,60.10,60.10,1067,55.63,0,0,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,3.0,,11.53,,,5.62,,0.84,,,,,,,,,,,,36.08,42.64
Majoritarian District,60.11,60.11,1151,58.01,0,0,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,14.07,,10.08,14.25,,17.38,,2.69,,,,,,,,,,,,41.36,
Majoritarian District,60.12,60.12,578,52.5,0,0,0,2,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,9.86,,6.4,,,,,,,,,,,,,,,,,83.05,
Majoritarian District,60.13,60.13,457,61.42,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,16.41,,14.22,,,,,1.31,,,,,,,,,,,,67.83,
Majoritarian District,60.14,60.14,754,61.1,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,3.85,,3.18,,,,,,,,,,,,,,,,,92.84,
Majoritarian District,60.15,60.15,1261,59.29,0,0,1,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,4.2,2.46,6.74,,,18.08,,,,,,,,,,,,,,68.44,
Majoritarian District,60.16,60.16,877,57.51,0,0,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,26.68,,7.07,,,,,4.22,,,,,,,,,,,,61.8,
Majoritarian District,60.17,60.17,682,56.09,0,0,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,23.02,10.12,3.67,,,6.74,,0.88,,,,,,,,,,,,55.28,
Majoritarian District,60.18,60.18,1428,49.91,0,2,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,22.55,,4.83,,,6.93,,2.31,,,,,,,,,,,,42.79,20.03
Majoritarian District,60.19,60.19,504,74.67,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,5.16,,35.12,,,0.99,,0.99,,,,,,,,,,,,57.34,
Majoritarian District,60.20,60.20,537,60.27,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,,,7.26,,,,,,,,,,,,,,,,,63.31,29.42
Majoritarian District,60.21,60.21,2255,51.34,0,1,3,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,5.41,,4.3,,,13.08,,0.84,,,,,,,,,,,,44.52,31.57
Majoritarian District,60.22,60.22,728,50.84,0,0,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,35.3,,21.15,,,,,,,,,,,,,,,,,42.72,
Majoritarian District,60.23,60.23,507,61.16,0,0,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,5.92,,18.15,,,,,,,,,,,,,,,,,75.94,
Majoritarian District,60.24,60.24,1414,55.45,0,1,1,1,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,4.17,4.95,13.15,,,25.11,,,,,,,,,,,,,,52.33,
Majoritarian District,60.25,60.25,1512,41.84,0,1,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,11.97,,9.72,,,5.16,,2.38,,,,,,,,,,,,70.44,
Majoritarian District,60.26,60.26,871,57.08,0,0,0,2,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,6.54,,4.13,,,39.61,,2.99,,,,,,,,,,,,46.5,
Majoritarian District,60.27,60.27,857,58.9,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,,,38.74,,,2.68,,1.17,,,,,,,,,,,,57.06,
Majoritarian District,60.28,60.28,570,67.78,0,0,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,3.86,,49.82,,,6.84,,,,,,,,,,,,,,39.47,
Majoritarian District,60.29,60.29,512,51.1,0,0,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,10.94,,,,,,,,,,,,,,,,,,,89.06,
Majoritarian District,61.01.01,61.01.01,1471,49.93,0,1,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,2.99,4.08,10.88,,,7.48,,,,,,,,,,,,,,55.54,18.49
Majoritarian District,61.01.02,61.01.02,1419,42.17,0,0,0,3,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,7.33,,16.56,,,,,,,,,,,,,,,,,75.19,
Majoritarian District,61.02,61.02,933,66.08,2,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,27.01,,4.72,,,,,,,,,,,,,,,,,68.27,
Majoritarian District,61.03,61.03,619,68.47,0,0,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,6.79,,16.96,,,,,,,,,,,,,,,,,76.25,
Majoritarian District,61.04,61.04,619,62.4,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,,,,,,1.29,,,,,,,,,,,,,,33.44,64.94
Majoritarian District,61.05,61.05,762,58.35,0,0,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,9.06,,29.4,,,2.36,,,,,,,,,,,,,,58.66,
Majoritarian District,61.06,61.06,654,72.51,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,1.07,29.82,,,,,,,,,,,,,,,,,,44.65,24.46
Majoritarian District,61.07,61.07,451,65.08,1,0,1,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,,,,,,,,,,,,,,,,,,,,41.24,58.09
Majoritarian District,61.08,61.08,1279,56.92,0,1,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,15.32,,,,,,,,,,,,,,,,,,,84.6,
Majoritarian District,61.09,61.09,1269,57.06,0,1,3,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,4,100.0,13.24,,,,,3.47,,,,,,,,,,,,,,83.06,
Majoritarian District,61.10,61.10,380,76.0,0,1,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,1,100.0,21.32,,17.63,,,7.89,,,,,,,,,,,,,,51.84,
Majoritarian District,61.11,61.11,1653,59.38,0,3,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,3,100.0,13.07,,9.38,,,,,,,,,,,,,,,,2.78,40.11,34.42
Majoritarian District,61.12,61.12,1176,49.45,0,0,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,9.01,,17.77,,,1.96,,,,,,,,,,,,,,71.09,
Majoritarian District,61.13,61.13,885,54.76,0,2,0,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,4.63,,4.75,,,30.73,,,,,,,,,,,,,,59.44,
Majoritarian District,61.14,61.14,851,58.09,0,0,2,0,,0,0.0,,,0,0.0,,,,,,0,0,0,0,2,100.0,7.17,,17.27,,,11.4,,,,,,,,,,,,,,63.69,
